赛飞儿,140310346,赛飞儿,嘻，看来我们可爱的蜗居公主已经下定决心了……
赛飞儿,140310347,赛飞儿,既然这样，就不帮你专门带话了，裁缝女——我的时间可是非常宝贵的哪。
赛飞儿,140490002,赛飞儿,唔……
赛飞儿,140490003,赛飞儿,值钱的玩意，到底藏在哪儿呢……
赛飞儿,140490004,赛飞儿,破烂、还是破烂…这是啥？不管了，总之先收着……
赛飞儿,140490005,赛飞儿,…哎唷，终于被我找到了！
赛飞儿,140490006,赛飞儿,肯定就是这个！大司铎私藏的「全世宝石」，传说是黎明机器剥落的一部分……
赛飞儿,140490007,赛飞儿,嗅…嗅嗅……
赛飞儿,140490008,赛飞儿,嘿嘿…隔着这小盒子我都能闻到上等宝贝的香甜味儿了。什么为信仰奉献一切的大司铎，不还是充实了私人小金库嘛……
赛飞儿,140490009,赛飞儿,为了这小玩意，我可是在祭司院蛰伏了大半年啊！每天听那群死板的祭司学徒念经，猫脑都快烧坏了……
赛飞儿,140490010,赛飞儿,得亏「盗道酬勤」，嘿嘿……
赛飞儿,140490011,赛飞儿,哎我…！
赛飞儿,140490013,赛飞儿,（阿提卡斯？这名字耳熟…哦，是他最偏爱的那个祭司学徒吧？人们眼中钦定的下任大司铎……）
赛飞儿,140490014,赛飞儿,（不接话也不好…先用{RUBY_B#诡计之泰坦}扎格列斯{RUBY_E#}的力量顶着吧？）
赛飞儿,140490015,赛飞儿,（现在…*我就是阿提卡斯。*）
赛飞儿,140490017,赛飞儿,*老…咳，大司铎，是我。我是来帮您换药的。*
赛飞儿,140490019,赛飞儿,*哦…您不用如此客气，恩师。照顾病榻上的您，是我应尽的本分。*
赛飞儿,140490020,赛飞儿,（这老头，病得比想象中还严重…看来是祭司们在有意隐瞒他的病情哪。）
赛飞儿,140490023,赛飞儿,（还有一件事？等会儿，莫非…老家伙还在别处藏了什么宝贝？！我嘞个翻飞之币呀，本姑娘的幸运日来了！）
赛飞儿,140490024,赛飞儿,（咳，冷静，赛法利娅…你得保持冷静。）
赛飞儿,140490025,赛飞儿,*您会好起来的，大司铎，请保持乐观，不要沮丧。*
赛飞儿,140490026,赛飞儿,*但是，但是！如果您有重要的事相托…我会全心全意地认真聆听的。*
赛飞儿,140490028,赛飞儿,（关乎这一城人的死活？至于这么夸张吗，我倒要听听是怎么个事……）
赛飞儿,140490031,赛飞儿,（啊对对对——创世神谕，变成一块死石头的泰坦…老生常谈了，还有什么新鲜的？）
赛飞儿,140490033,赛飞儿,（嗯嗯，黎明机器，创世奇迹，陈词滥——）
赛飞儿,140490034,赛飞儿,……
赛飞儿,140490035,赛飞儿,（等、等会儿，那老头刚才是不是说了…今后三百年？？）
赛飞儿,140490036,赛飞儿,（…今后百年？）
赛飞儿,140490041,赛飞儿,……
赛飞儿,140490043,赛飞儿,*…呵。*
赛飞儿,140490044,赛飞儿,*请放心吧，恩师。我会替您完成这个艰巨的任务…我会补救您的怯懦带来的后果。*
赛飞儿,140490045,赛飞儿,……
赛飞儿,140490046,赛飞儿,是这样吗，裁缝女？「每个人都是世上独一无二的存在」……
赛飞儿,140490047,赛飞儿,我当英雄的机会…终于要来了哪。
赛飞儿,140490101,赛飞儿,…以上，就是我在黎明云崖假扮祭司的经历。虽然有不少艺术加工，但句句属实。
赛飞儿,140490102,赛飞儿,这些可都是不能泄露的天机啊。我从没跟任何人提起过，包括巴特鲁斯那家伙。
赛飞儿,140490103,赛飞儿,能成为第一位幸运听众，你应该感到万分荣幸才对。
赛飞儿,140490104,赛飞儿,…唉，可惜你们现在既不能鼓掌，也发表不了评论了。
赛飞儿,140490105,赛飞儿,不过这都是小事！能把在心里憋了一千年的秘密一股脑都说出来，我现在可是痛快得很哪。
赛飞儿,140490106,赛飞儿,可话说回来，我是真没想到你们这些家伙会这么执着……
赛飞儿,140490107,赛飞儿,我不过故意卖了个破绽，让你们看到了我把火种偷梁换柱的一幕…怎料想各位真敢一路尾随我跑到冥滩来啊？
赛飞儿,140490108,赛飞儿,还真被那救世小子说中了。你们这些被奥赫玛人排挤的杂碎，已经不得不一条路走到黑了……
赛飞儿,140490109,赛飞儿,一，二，三，四…唔……
赛飞儿,140490110,赛飞儿,怎么回事，你们的头儿…那个叫凯妮斯的女人，好像不在这儿呢？莫非她还有什么别的计划……
赛飞儿,140490111,赛飞儿,唉，真麻烦…算了，为了大家好，我还是检查下各位身上有没有什么可疑物件吧。
赛飞儿,140490201,赛飞儿,这制服谁设计的？口袋真多…现在早就不流行这种款式了吧？
赛飞儿,140490202,赛飞儿,当年在「金织」打正经工的时候，我倒是见过不少这种……
赛飞儿,140490203,赛飞儿,啊，有了！这是啥？
赛飞儿,140490204,赛飞儿,…接头传纸条？这通讯方式未免太原始了吧……
赛飞儿,140490205,赛飞儿,啊，对哦…裁缝女的神职消散以后，「万帷网」的速度直接从5线退化到2线年代了……
赛飞儿,140490206,赛飞儿,看来是我错怪你们了——2线网速确实还赶不上肉身传书呢。
赛飞儿,140490301,赛飞儿,匕首看着不错，让我瞅瞅……
赛飞儿,140490302,赛飞儿,唷，居然是悬锋钢的——这帮家伙的装备还挺精良。
赛飞儿,140490303,赛飞儿,以普通人的标准衡量，几位的身手也算不错了。你们要是没误入歧途，怎么也能在奥赫玛当个守城卫士，领个铁饭碗吧？
赛飞儿,140490304,赛飞儿,可惜呀可惜…来世记得好好做人，别再干这种危险行当了。
赛飞儿,140490401,赛飞儿,面具之下到底藏着何种面孔，就让我来瞅瞅——
赛飞儿,140490402,赛飞儿,嗯…脸上倒是挺干净的。要是不戴面具，谁能想到这幅皮囊下面居然藏着那么险恶的杀心……
赛飞儿,140490403,赛飞儿,所以说嘛，怎么可能单凭面相就判断出一个人的品性优劣？不靠谱，根本不靠谱。
赛飞儿,140490404,赛飞儿,还真羡慕裁缝女的神权哪，没法从面相上看出来的品性，交给金线判断就行了。
赛飞儿,140490405,赛飞儿,不过，要论神力的运用…我也不差，哈！
赛飞儿,140490501,赛飞儿,唔…没有那凯妮斯的线索啊。不知道她是藏得太深，还是已经放弃治疗了？
赛飞儿,140490502,赛飞儿,嗐，反正我该做的都已经做了。接下来，就只等救世小子他们……
赛飞儿,140490503,赛飞儿,哈？！那是——
赛飞儿,140490504,赛飞儿,动静是从天边传来的，莫非……
赛飞儿,140490505,赛飞儿,哈…看来他们成功了啊。
赛飞儿,140490506,赛飞儿,有点实力嘛，救世小子——不过，这功劳也得记在那天外来的灰子身上吧？
赛飞儿,140490507,赛飞儿,我见识过，那家伙虽然性格有点…幽默，但实力也是强得惊人哪。
赛飞儿,140490508,赛飞儿,既然艾格勒的火种也被带走了，那么……
赛飞儿,140490509,赛飞儿,…逐火之旅的威胁，也就只剩下一个了。
赛飞儿,140490510,赛飞儿,哎…来得还真快哪，那家伙…都不给我点时间做心理准备。
赛飞儿,140490511,赛飞儿,那么…就由本姑娘来会会你吧？
赛飞儿,140490601,赛飞儿,唷！你来啦？恭候多时！
赛飞儿,140490602,赛飞儿,黑衣剑士，盗火行者，管你叫什么名字——
赛飞儿,140490603,赛飞儿,你果真就像一条饿坏了的鬣狗…循着火种的气味追来了哪！
赛飞儿,140490605,赛飞儿,不说话？还是懒得说话？又或者…你真的跟条蠢狗一样，连人话都听不明白？
赛飞儿,140490609,赛飞儿,嘻嘻…悲哀的家伙，我已经摸透你了哪！
赛飞儿,140490610,赛飞儿,让我猜猜——你其实一直在打最后这两颗火种的主意吧？
赛飞儿,140490611,赛飞儿,只可怜你一没得翅膀，二没得同伴…所以，哪怕艾格勒的火种就被放在天上，哪儿也没去——
赛飞儿,140490612,赛飞儿,你也只能苦苦等着黄金裔们把火种带回地上，然后再靠蛮力强取豪夺…对吧？
赛飞儿,140490614,赛飞儿,哈哈哈哈，被我戳中痛处了吧！好几次了，我远远望着你站在悬崖边，无助地四十五度仰头望天…那景象，真是好凄惨呀！
赛飞儿,140490615,赛飞儿,为了给你这条孤寡老狗一点关怀，今天我给你准备了一件特别大礼哦……
赛飞儿,140490616,赛飞儿,…没错！刻法勒的火种就在我身上。
赛飞儿,140490617,赛飞儿,但想把它从猫儿手里抢走……
赛飞儿,140490618,赛飞儿,…就试着追上她吧！
赛飞儿,140490701,赛飞儿,哎唷！你怎、你是怎么跑到我前面去的？！
赛飞儿,140490702,赛飞儿,停！停停停，别砍我，别！
赛飞儿,140490703,赛飞儿,你不就是想要刻法勒的火种嘛？拿去，给你！都是那救世小子让我偷来的，这玩意对我根本没用！
赛飞儿,140490704,赛飞儿,看在，呃…看在咱们都喜欢黑色穿搭的份上…你就留可怜的猫咪一条小命吧？
赛飞儿,140490706,赛飞儿,对对对，就是这样！火种、你拿去；小命，我留下……
赛飞儿,140490708,赛飞儿,…哈哈哈！果然是条蠢到不行的流浪狗！
赛飞儿,140490709,赛飞儿,汪，汪汪！来呀，扔到嘴边的骨头飞了，你不会这么轻易就放弃了吧？
赛飞儿,140490710,赛飞儿,（…话是这么说，可我居然被追上了？这还是头一回……）
赛飞儿,140490711,赛飞儿,……
赛飞儿,140490712,赛飞儿,好久没跑得这么过瘾了，你高低得多坚持一会儿，至少让我把筋骨活动开嘛！
赛飞儿,140490801,赛飞儿,好猫不走回头路——别跑错方向了喂！
赛飞儿,140490901,赛飞儿,什么啊，居然还没到，扫兴。
赛飞儿,140490902,赛飞儿,既然如此，那我就……
赛飞儿,140490909,赛飞儿,蠢狗就是蠢狗，居然能被同一个套路骗上两回……
赛飞儿,140490910,赛飞儿,…拜拜，「盗火行者」！
赛飞儿,140490911,赛飞儿,唉，没想象中那么好玩…毕竟对面是个没理智的疯子，不擅长勾心斗角的游戏哪。
赛飞儿,140490912,赛飞儿,（不过…真的甩不掉它吗？太不可理喻了。）
赛飞儿,140490913,赛飞儿,（那家伙肯定没那么容易善罢甘休，既然如此……）
赛飞儿,140490914,赛飞儿,（…就把它引向高处吧？）
赛飞儿,140491001,赛飞儿,计划不能乱…把那疯狗引到高处去吧！
赛飞儿,140491108,赛飞儿,……
赛飞儿,140491109,赛飞儿,阿格莱雅…你看到了吗？
赛飞儿,140491110,赛飞儿,没人能追得上我，我早就不再为「逃亡」而奔跑了。
赛飞儿,140491201,赛飞儿,唉……
赛飞儿,140491202,赛飞儿,阴魂不散，形容的就是你这家伙吧？
赛飞儿,140491205,赛飞儿,「宿命」？哼，我还以为只有养尊处优的城里人爱把这词挂在嘴边，好像没了这两个字当借口，日子就过不下去了一样。
赛飞儿,140491208,赛飞儿,…什么轮回、宿命，别逗我了！哪个人的路不是靠自己走出来的？天天指望着神明和预言保佑的家伙，才会活成这幅人不人鬼不鬼的模样吧？
赛飞儿,140491209,赛飞儿,当年的我可要更加不堪哪…坑蒙拐骗、胡作非为，就为了在这狗屁世道上活下来！要是我早早就认了命……
赛飞儿,140491210,赛飞儿,那这个可悲的世界，怕不是早就变成一片黑黢黢的废料场了吧！
赛飞儿,140491213,赛飞儿,唉…怪我怪我，怎能指望一个彻头彻尾的疯子听进去苦口良言？
赛飞儿,140491214,赛飞儿,知道为什么要带你来这儿吗，疯狗——我听说，你之前跟那个金毛小狮子大战过一场啊？
赛飞儿,140491216,赛飞儿,估计逃也逃不出你的掌心，今天的有氧热身也算做足了。接下来……
赛飞儿,140491217,赛飞儿,来点对抗运动，如何？
赛飞儿,140491218,赛飞儿,同为{RUBY_B#死亡，纷争，诡计}「灾厄」{RUBY_E#}神权的继承者，我当半神的经验——可比那小狮子多出整整一千年哪。
赛飞儿,140491219,赛飞儿,现在——由我来验验你这盗火者的成色吧！
赛飞儿,140491312,赛飞儿,——黎明机器的光芒永不熄灭…刻法勒的庇佑没有尽头！
赛飞儿,140491401,赛飞儿,「汝将与贪婪同行，亦将亡于分文……」
赛飞儿,140491402,赛飞儿,哈…那预言里的「分文」……
赛飞儿,140491403,赛飞儿,原来就是字面意思啊……
赛飞儿,140491404,赛飞儿,阿提卡斯…咳…是个好孩子……
赛飞儿,140491405,赛飞儿,偷走了你的身份…我…想对你说声抱歉呢……
赛飞儿,140491406,赛飞儿,可我欠了不止一句道歉的…还有你啊，阿雅……
赛飞儿,140491407,赛飞儿,那时，我…咳、咳咳…我必须离开奥赫玛……
赛飞儿,140491408,赛飞儿,因为，你是那么地懂得洞察人心…要是留在你的身边……
赛飞儿,140491409,赛飞儿,我脆弱不堪的谎言…迟早会被揭穿哪。
赛飞儿,140491410,赛飞儿,你的织坊…我多想…再偶然路过一次……
赛飞儿,140491411,赛飞儿,被你和缇宝阿姐…呵斥一番……
赛飞儿,140491412,赛飞儿,啊…对不起……
赛飞儿,140491413,赛飞儿,结果到最后…我…还是……
赛飞儿,140491414,赛飞儿,高估了自己啊……
赛飞儿,140491415,赛飞儿,「但是…至少有一件事…我做到了……」
赛飞儿,140491416,赛飞儿,「刻法勒的火种不在这里…它现在…很安全啊。」
赛飞儿,140491417,赛飞儿,「哪怕到头来也只是个小偷…我……」
赛飞儿,140491418,赛飞儿,「…还算为逐火…做了点贡献吧？」
赛飞儿,140491419,赛飞儿,「阿雅…你能听到吗？」
赛飞儿,140491420,赛飞儿,「再和我…说句话吧……」
赛飞儿,140491421,赛飞儿,「求你了……」
赛飞儿,140491422,赛飞儿,……
赛飞儿,140491501,赛飞儿,冷知识！多洛斯的猫儿，不仅跑得很快……
赛飞儿,140491502,赛飞儿,耐力也是一绝！
赛飞儿,140491505,赛飞儿,说话吞吞吐吐的，跑得倒是挺快嘛？
赛飞儿,140491506,赛飞儿,我要加速了，可别跟丢咯！
赛飞儿,140491507,赛飞儿,哈…正好停下歇歇脚。
赛飞儿,140491508,赛飞儿,那家伙，该不会已经在楼上等我了吧？
赛飞儿,140491509,赛飞儿,……
赛飞儿,140491510,赛飞儿,…这次怎么耍他呢？容我构思一波。
赛飞儿,140491511,赛飞儿,救世小子！你可得好好感谢我哪——
赛飞儿,140491512,赛飞儿,你们优哉游哉的每一秒…可都是本姑娘争取来的！
赛飞儿,140491513,赛飞儿,本姑娘活了一千多年，还从来没见过能跟上我速度的对手…你算头一个！
赛飞儿,140491514,赛飞儿,但我的本事可不止「跑得快」这一项——今天，就让你开开眼！
赛飞儿,140491515,赛飞儿,打错人了——看来你眼神不太好啊？
赛飞儿,140491516,赛飞儿,分身这玩意…要多少就有多少！
赛飞儿,140491517,赛飞儿,哈哈哈！乖狗狗，你就这点本事？
赛飞儿,140491518,赛飞儿,看来是我高估了你的剑术哪！
赛飞儿,140491519,赛飞儿,…哎唷喂，好险没砍了我的尾巴！
赛飞儿,140491520,赛飞儿,速度又快，力气还大…你这家伙，强度有点超模了吧？
赛飞儿,140491521,赛飞儿,喂喂？别走神呀，流浪狗！
赛飞儿,140491522,赛飞儿,再陪我多玩一会儿呗！反正你也没别的事干，对吧？
赛飞儿,140491524,赛飞儿,跟你玩得也够久了……
赛飞儿,140491525,赛飞儿,该走为上计了！
赛飞儿,144010435,赛飞儿,哈哈哈哈…对不住了，看见你俩毫无防备地站在那儿，我就忍不住想吓唬吓唬哪！
赛飞儿,144010439,赛飞儿,哎唷，别跑别跑——我是真的赛飞儿，如假包换！
赛飞儿,144010440,赛飞儿,别生气呀，整这一出只是为了给你们提个醒，翁法罗斯可一点都不安全，全是流窜的威胁，包括那个黑衣剑客…不管在哪里都要提高警惕！
赛飞儿,144010442,赛飞儿,就是找补一下，人之常情嘛~
赛飞儿,144010444,赛飞儿,哎，我就是给自己找补一下，你可别记仇啊！
赛飞儿,144010446,赛飞儿,嗯？可我看你刚才，明明吓得灰毛都竖起来了哪？
赛飞儿,144010448,赛飞儿,伪装？不不不，可不是这种骗小孩子的把戏，让我想想该怎么解释……
赛飞儿,144010449,赛飞儿,打个比方，刚才，你们认出那块碎布是盗火行者的东西以后，心里想的是什么?
赛飞儿,144010451,赛飞儿,没错。然后，你们听到了脚步声——是我故意发出来的——那时，你们心里又在想什么？
赛飞儿,144010453,赛飞儿,对咯，就是这样——我所做的，只是通过各种诱导和暗示，让你们对一件并不存在的事信以为真……
赛飞儿,144010454,赛飞儿,「谎言」——这才是扎格列斯的招牌，只要人人信以为真，假象也能化作现实！
赛飞儿,144010457,赛飞儿,你桀骜不驯的样子真可爱哪，小灰子~
赛飞儿,144010459,赛飞儿,怕我话里有诈？哈，大可不必！
赛飞儿,144010460,赛飞儿,裁缝女那么信任你，自有她的道理。像你这样的老实人，想坑也坑不到本姑娘，所以——告诉你也无妨。
赛飞儿,144010461,赛飞儿,况且咱们还得搭伙寻宝呢，对吧？闲话就说到这儿，该出发咯……
赛飞儿,144010462,赛飞儿,…嗯？你的传信石版响了？
赛飞儿,144010501,赛飞儿,嚯…你可真受欢迎啊。但凡事讲究先来后到，先陪我搞定宝贝的事，我再送你俩去树庭呗？
赛飞儿,144010503,赛飞儿,好奇心还真重哪…你以为我会到处挥霍？哈，我打捞宝藏可不是为了这个。
赛飞儿,144010505,赛飞儿,潇洒？你是指，消费？哈，我打捞宝藏可不是为了这个。
赛飞儿,144010506,赛飞儿,别忘了，我也是半神，那愚蠢的预言也有我一份：「汝将与贪婪同行，亦将亡于分文」……
赛飞儿,144010507,赛飞儿,但本姑娘不信这个，只要不断敛取宝藏，就不至于落得身无分文的下场；只要不因为自己的欲望害得其他人遭殃，就算不上「贪婪」——对吧？简简单单。
赛飞儿,144010508,赛飞儿,只要我顺着这条路奔跑下去，什么注定实现的预言、宿命…都追不上我。
赛飞儿,144010509,赛飞儿,哎，这一连串话说得，我嘴皮子都快磨破了！斯缇科西亚的财宝还在水底下等着咱们哪，赶紧让我见识见识「岁月」的神力吧，灰子？
赛飞儿,144010601,赛飞儿,多亏了灰子和粉松鼠，这古城的宝贝全都浮出水面咯！
赛飞儿,144030102,赛飞儿,裁缝女，我如约来了！瞧这满满一箱金银财宝，我敢打赌，准有你没见过的稀罕玩意！
赛飞儿,144030103,赛飞儿,来吧，按照之前说好的，我要买下你这里最值钱的衣服！
赛飞儿,144030106,赛飞儿,喏，尽管看！都是一等一的好货——你看这颗蓝宝石，简直比法吉娜的眼珠子还要蓝哪！
赛飞儿,144030109,赛飞儿,…什么啊，原来你以前见过？我还以为能让你大吃一惊呢。嘁，扫兴。
赛飞儿,144030111,赛飞儿,嚯，重振家业的大小姐，多么令人钦佩…呵，少开玩笑了，至少你确实享受过那些荣华富贵。
赛飞儿,144030114,赛飞儿,哈，我光明正大和人打赌赢来的。怎么，你怀疑我不成？
赛飞儿,144030116,赛飞儿,说话呀，裁缝女！给个准信，这些宝贝你收还是不收？
赛飞儿,144030119,赛飞儿,那是因为我字字实话，压根就没骗人。
赛飞儿,144030121,赛飞儿,……！
赛飞儿,144030122,赛飞儿,你…哎呀，做个生意，哪来那么多废话！你放心，我没留下任何把柄，不会有人来找你麻烦的。
赛飞儿,144030124,赛飞儿,…跟你们这些有钱人打交道可真麻烦，浪费我的时间！算了，你不收，别处还有的是人……
